date,distance,time,heart_rate,speed,duration
2022-05-10,15480,2022-05-10T22:24:11Z,165,2.7870155486122212,3.5880675315856934
2022-05-10,15490,2022-05-10T22:24:14Z,165,3.3720810478902905,2.9655277729034424
2022-05-10,15500,2022-05-10T22:24:16Z,165,4.372117584968928,2.2872211933135986
2022-05-10,15510,2022-05-10T22:24:18Z,163.24071616208434,5.5178764793026875,1.8122913837432861
2022-05-10,15520,2022-05-10T22:24:20Z,162.64253057342043,6.257095784210586,1.5981855392456055
2022-05-10,15530,2022-05-10T22:24:21Z,162,6.924880726171526,1.444068193435669
2022-05-10,15540,2022-05-10T22:24:23Z,160.87631628879478,7.5634602071631996,1.3221461772918701
2022-05-10,15550,2022-05-10T22:24:24Z,160,8.101729016227008,1.234304428100586
2022-05-10,15560,2022-05-10T22:24:25Z,159.45908946200655,8.453640163046282,1.18292236328125
2022-05-10,15570,2022-05-10T22:24:26Z,158.33293045566418,8.879741155464021,1.1261589527130127
2022-05-10,15580,2022-05-10T22:24:27Z,158,9.10919447241845,1.0977919101715088
2022-05-10,15590,2022-05-10T22:24:29Z,157.15213555110773,5.1790194532542175,1.9308674335479736
2022-05-10,15600,2022-05-10T22:24:30Z,157,8.1410216222207,1.2283470630645752
2022-05-10,15610,2022-05-10T22:24:31Z,156.01312609302178,9.409125517251281,1.062798023223877
2022-05-10,15620,2022-05-10T22:24:33Z,155.92990992996843,9.231767480209484,1.0832161903381348
2022-05-10,15630,2022-05-10T22:24:34Z,155,9.191109506082697,1.088007926940918
2022-05-10,15640,2022-05-10T22:24:35Z,154.74739427467665,9.136527822130752,1.0945076942443848
2022-05-10,15650,2022-05-10T22:24:36Z,154,9.288226619846531,1.076631784439087
2022-05-10,15660,2022-05-10T22:24:37Z,154,9.445003282092163,1.0587608814239502
2022-05-10,15670,2022-05-10T22:24:38Z,154,9.49310622749257,1.0533959865570068
2022-05-10,15680,2022-05-10T22:24:39Z,154,9.46748682175757,1.0562465190887451
2022-05-10,15690,2022-05-10T22:24:40Z,153.44120563132648,9.423708097420688,1.0611534118652344
2022-05-10,15700,2022-05-10T22:24:41Z,153,9.504966290861708,1.05208158493042
2022-05-10,15710,2022-05-10T22:24:42Z,152.36221460686284,9.737955609377941,1.026909589767456
2022-05-10,15720,2022-05-10T22:24:43Z,152,10.069081278531797,0.9931392669677734
2022-05-10,15730,2022-05-10T22:24:44Z,151.4245230680575,10.587027565420135,0.9445521831512451
2022-05-10,15740,2022-05-10T22:24:45Z,151,11.23585741407027,0.890007734298706
2022-05-10,15750,2022-05-10T22:24:46Z,150.69412934845798,11.899295115741621,0.840385913848877
2022-05-10,15760,2022-05-10T22:24:47Z,150,12.454387700684022,0.8029298782348633
2022-05-10,15770,2022-05-10T22:24:47Z,150,12.680589311406836,0.7886068820953369
2022-05-10,15780,2022-05-10T22:24:48Z,149.32100509839108,12.794471139180578,0.7815876007080078
2022-05-10,15790,2022-05-10T22:24:49Z,149,12.622955802692882,0.7922074794769287
2022-05-10,15800,2022-05-10T22:24:50Z,148.72077765320176,12.37593318070592,0.8080198764801025
2022-05-10,15810,2022-05-10T22:24:51Z,148,12.07646955000992,0.8280565738677979
2022-05-10,15820,2022-05-10T22:24:51Z,148,11.571662131955943,0.8641800880432129
2022-05-10,15830,2022-05-10T22:24:52Z,148,10.984759162076047,0.9103522300720215
2022-05-10,15840,2022-05-10T22:24:53Z,148,10.579558364459297,0.9452190399169922
2022-05-10,15850,2022-05-10T22:24:54Z,148,10.045091864975394,0.9955110549926758
2022-05-10,15860,2022-05-10T22:24:55Z,148,9.513736758514222,1.0511116981506348
2022-05-10,15870,2022-05-10T22:24:56Z,148,9.162160007252306,1.0914456844329834
